network,station,location,channel,date,ok,n_traces,coverage_fraction,sample_rates,error,distance_km,lat,lon,metadata_start_date,metadata_end_date
IV,IVPL,,HHZ,2008-05-13,True,12,0.9717499999999999,100.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-12,True,1,1.0,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-13,True,1,1.0,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-14,True,1,1.0,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-15,True,7,0.975,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-16,True,1,1.0,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-17,True,6,0.9783333333333334,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-18,True,2,0.9933333333333333,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-19,True,1,1.0,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-20,True,1,1.0,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-21,True,23,0.895,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-22,True,15,0.935,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-23,True,42,0.8133333333333334,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-24,True,14,0.9083333333333333,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-25,False,61,0.5983333333333334,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-26,False,18,0.44666666666666666,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-27,True,1,1.0,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-28,True,1,1.0,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-29,False,0,0.0,,No data available for request.,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-04-30,False,0,0.0,,No data available for request.,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-05-01,False,0,0.0,,No data available for request.,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-05-02,False,0,0.0,,No data available for request.,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-05-03,False,0,0.0,,No data available for request.,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-05-04,False,0,0.0,,No data available for request.,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-05-05,False,0,0.0,,No data available for request.,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-05-06,True,1,1.0,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-05-07,True,4,0.9866666666666667,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-05-08,True,1,1.0,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-05-09,True,1,1.0,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-05-10,True,22,0.9116666666666666,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-05-11,True,1,1.0,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-05-12,True,2,0.995,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,LHZ,2008-05-13,True,11,0.955,1.0,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-12,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-13,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-14,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-15,True,1,0.9666666666666667,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-16,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-17,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-18,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-19,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-20,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-21,True,1,0.9333333333333333,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-22,True,1,0.95,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-23,True,1,0.8666666666666667,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-24,True,3,0.9,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-25,False,16,0.45,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-26,False,4,0.31666666666666665,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-27,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-28,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-29,False,0,0.0,,No data available for request.,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-04-30,False,0,0.0,,No data available for request.,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-05-01,False,0,0.0,,No data available for request.,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-05-02,False,0,0.0,,No data available for request.,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-05-03,False,0,0.0,,No data available for request.,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-05-04,False,0,0.0,,No data available for request.,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-05-05,False,0,0.0,,No data available for request.,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-05-06,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-05-07,True,1,0.9833333333333333,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-05-08,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-05-09,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-05-10,True,1,0.9166666666666666,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-05-11,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-05-12,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVPL,,VHZ,2008-05-13,True,1,1.0,0.1,,69.88336381804221,38.3763,14.9801,2005-05-11,open/unknown
IV,IVUG,,BHZ,2008-04-12,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-13,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-14,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-15,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-16,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-17,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-18,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-19,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-20,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-21,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-22,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-23,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-24,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-25,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-26,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-27,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-28,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-29,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-04-30,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-05-01,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-05-02,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-05-03,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-05-04,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-05-05,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-05-06,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-05-07,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-05-08,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-05-09,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-05-10,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-05-11,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-05-12,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,BHZ,2008-05-13,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-12,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-13,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-14,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-15,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-16,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-17,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-18,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-19,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-20,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-21,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-22,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-23,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-24,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-25,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-26,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-27,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-28,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-29,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-04-30,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-05-01,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-05-02,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-05-03,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-05-04,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-05-05,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-05-06,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-05-07,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-05-08,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-05-09,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-05-10,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-05-11,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-05-12,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,HHZ,2008-05-13,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-12,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-13,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-14,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-15,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-16,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-17,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-18,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-19,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-20,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-21,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-22,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-23,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-24,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-25,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-26,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-27,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-28,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-29,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-04-30,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-05-01,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-05-02,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-05-03,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-05-04,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-05-05,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-05-06,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-05-07,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-05-08,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-05-09,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-05-10,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-05-11,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-05-12,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,LHZ,2008-05-13,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-12,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-13,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-14,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-15,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-16,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-17,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-18,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-19,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-20,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-21,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-22,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-23,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-24,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-25,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-26,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-27,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-28,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-29,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-04-30,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-05-01,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-05-02,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-05-03,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-05-04,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-05-05,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-05-06,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-05-07,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-05-08,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-05-09,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-05-10,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-05-11,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-05-12,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,IVUG,,VHZ,2008-05-13,False,0,0.0,,No data available for request.,72.06329785409052,38.396,14.986,2007-04-13,open/unknown
IV,MEU,,SHZ,2008-04-12,True,1,1.0,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-13,True,1,1.0,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-14,True,1,1.0,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-15,True,1,1.0,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-16,True,1,1.0,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-17,True,1,1.0,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-18,True,1,1.0,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-19,True,1,1.0,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-20,True,1,1.0,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-21,True,2,0.9599666666666667,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-22,True,2,0.9599666666666667,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-23,True,2,0.9583,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-24,True,1,1.0,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-25,True,1,1.0,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-26,True,1,1.0,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-27,True,1,1.0,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
IV,MEU,,SHZ,2008-04-28,True,1,1.0,50.0,,72.37295776040692,37.11112,14.83,2007-12-12,2019-12-11
