time,teleseismic_scaled,local_event_rate_state_scaled,local_event_rate_anomaly_scaled,CO2_3_scaled,pressure_drop_scaled,WindSpeed_scaled,rain_6h_sum_scaled
2008-04-18 06:00:00+00:00,-0.5813971811792483,-0.5134405742659488,-0.2862074265770891,0.15351686736238504,-1.9006899797362222,-0.710192512591064,-0.4637239809227854
2008-04-18 07:00:00+00:00,0.4701037078382918,-0.5134405742659488,-0.2862074265770891,-0.16295255506535095,-0.9027088122416524,-0.5989164265367444,-0.4637239809227854
2008-04-18 08:00:00+00:00,1.817108407286869,-0.5134405742659488,-0.2862074265770891,-0.3902341701100157,-1.7225162904262348,-0.710192512591064,-0.4637239809227854
2008-04-18 09:00:00+00:00,-0.37719717386419377,-0.5134405742659488,-0.2862074265770891,-0.16295255506535095,-0.9027088122416524,0.4767525863308073,-0.4637239809227854
2008-04-18 10:00:00+00:00,-0.589766421952281,-0.5134405742659488,2.3575952251281502,0.40082457163604607,-0.2873588833784132,2.1088021199745217,-0.4637239809227854
2008-04-18 11:00:00+00:00,-0.6039558231798976,-0.1124673160401679,2.3575952251281502,0.2210737893764539,0.15908573340158866,4.334324203079171,-0.4637239809227854
2008-04-18 12:00:00+00:00,-0.5737951668355477,0.1665515539382545,-0.2862074265770891,0.825275362083616,0.19627349761093282,4.0561339426910905,-0.4637239809227854
2008-04-18 13:00:00+00:00,1.8374199757613345,0.1665515539382545,-0.2862074265770891,-0.2764683443841898,0.04737315107701174,3.0917410158778575,-0.4637239809227854
2008-04-18 14:00:00+00:00,1.8351484637864492,0.1665515539382545,-0.2862074265770891,-0.8707694279091391,0.6012531709211014,1.0887711501341295,-0.4637239809227854
2008-04-18 15:00:00+00:00,-0.3761421185727602,0.1665515539382545,-0.2862074265770891,-0.8247892630123334,0.49179758875352786,2.071710091289748,-0.4637239809227854
2008-04-18 16:00:00+00:00,-0.5964139753114512,0.1665515539382545,-0.2862074265770891,-1.1936435257072058,0.6736732601051862,0.9218570210526501,-0.4637239809227854
2008-04-18 17:00:00+00:00,-0.6382530643935832,0.1665515539382545,-0.2862074265770891,-1.0088641531871414,0.7096954202582484,-0.710192512591064,-0.4637239809227854
2008-04-18 18:00:00+00:00,-0.6214288881516263,0.1665515539382545,-0.2862074265770891,-1.0319312003337628,-0.5810369551753242,1.0516791214493564,-0.4637239809227854
2008-04-18 19:00:00+00:00,-0.6373825991646105,0.1665515539382545,-0.2862074265770891,-0.25378143743526166,-0.9377172932657537,2.090256105632135,-0.4637239809227854
2008-04-18 20:00:00+00:00,-0.5425911435593629,0.1665515539382545,-0.2862074265770891,-0.8707694279091391,-0.937714851634353,1.1629552527559581,-0.4637239809227854
2008-04-18 21:00:00+00:00,-0.5328327631588679,0.1665515539382545,-0.2862074265770891,-0.8477742288070292,-0.6894766651387768,-0.45054826654536934,-0.4637239809227854
2008-04-18 22:00:00+00:00,-0.4805588608026661,0.1665515539382545,-0.2862074265770891,-0.8707694279091391,0.19627349761093282,-0.1538119918149015,-0.4637239809227854
2008-04-18 23:00:00+00:00,1.7968869986973302,-0.1124673160401679,-0.2862074265770891,-0.6642715408742684,-0.21320467538270707,0.3840225146188743,-0.4637239809227854
2008-04-19 00:00:00+00:00,1.8025779469407275,-0.1124673160401679,-0.2862074265770891,-0.7101089654945187,0.9579360483849395,0.45820657198842074,-0.4637239809227854
2008-04-19 01:00:00+00:00,1.8353627942190147,-0.1124673160401679,2.3575952251281502,-0.5042511361639764,0.5283863486378724,-0.1538119918149015,-0.4637239809227854
2008-04-19 02:00:00+00:00,1.8358659178823118,0.1665515539382545,-0.2862074265770891,-0.6871851682495324,1.130450703539796,-0.09817394878774173,-0.4637239809227854
2008-04-19 03:00:00+00:00,-0.5737008503517693,0.1665515539382545,-0.2862074265770891,-0.6871851682495324,0.15908573340158866,1.0331331071069698,-0.4637239809227854
2008-04-19 04:00:00+00:00,-0.5785576689945089,0.1665515539382545,-0.2862074265770891,-0.6871851682495324,-0.2132020798887612,1.7193357735321204,-0.4637239809227854
2008-04-19 05:00:00+00:00,-0.6119245270847002,0.1665515539382545,-0.2862074265770891,-0.5042511361639764,-1.5684070894093691,-0.07962793444535511,-0.4637239809227854
2008-04-19 06:00:00+00:00,-0.2401966280776572,0.1665515539382545,-0.2862074265770891,-0.2764683443841898,-1.0417456281414899,-0.6916464982486774,-0.4637239809227854
2008-04-19 07:00:00+00:00,-0.37148208890487744,0.1665515539382545,-0.2862074265770891,-0.09498069616426089,-1.4414451838570284,1.311323367495051,-0.4637239809227854
2008-04-19 08:00:00+00:00,-0.4587096275107768,0.1665515539382545,-0.2862074265770891,-0.6871851682495324,-0.937714851634353,2.4240844090473757,-0.4637239809227854
